AAPL,MSFT,IBM,INTC,CSCO,CRM,ORCL,XOM,CVX,JPM,GS,AXP,V,JNJ,PFE,MRK,UNH,KO,PG,WMT,WBA,HD,MCD,NKE,DIS,BA,CAT,MMM,HON,VZ
294409426748.3859,228038555320.29425,179887285492.77716,110956529263.64093,120398868751.63945,14923264806.01588,63561876510.31835,313661417322.5702,191854592737.3978,158750913838.71637,87398754517.73813,54145741423.91269,61614887563.61465,178035716672.2954,124967801063.44632,98665016737.08311,35734923874.53404,148443124122.8194,184760391630.98477,190318303670.29227,30698596013.32134,51909600358.64294,70479103256.595,28742807652.332096,76144586030.05869,38150223726.20211,37596714701.53964,56102214354.02125,27794180410.03544,103029633980.56583
293716706649.52893,234658813722.69037,181225394708.72543,108850103727.06966,118248564103.39539,14781308934.784063,63021099931.08272,313411919008.86316,193834462682.6362,162988772423.78473,87678774579.16724,53670334844.9786,59422297314.973595,178054141468.04092,125812035616.55089,99649713341.00795,36766665750.42064,150924415374.8127,187323513574.35403,188265091608.29614,30468539265.490273,52046863415.56796,69634425486.8064,29075766917.325394,76259692892.40741,37432453753.23203,38111115910.354034,56096221427.146324,27370758805.49581,102813689889.20627
295594834285.08105,240070191984.91333,180287674453.53842,110478717214.84796,118632544582.66727,14562064296.659609,62118117898.90692,319139677397.3785,197150997174.19525,164394436066.50803,89526797233.74352,54868807891.82735,60474532583.594025,175707283399.83984,130971525879.26059,101314966724.31335,36434145294.29997,149503093288.2856,187958527186.4904,184815833986.1227,30698800071.579365,51744345852.07019,70419519083.00523,28858449732.25476,75475976378.52248,37009557958.66162,37800243810.02287,57785974525.01342,27943467011.495075,103062743060.2761
295675888225.2238,244642717729.98822,183061547785.7708,109434137917.51888,118515698396.68031,14268761860.735373,63056227355.68972,329395316336.1635,197604618382.17276,158453553362.95667,90101869303.11234,53860986126.17732,59993359130.665665,177193938053.9778,132171350481.76175,100872954743.90033,35979915315.71464,149754662378.111,186222492897.4471,182782773409.05505,30530303943.0474,52106458172.958565,70429296698.16492,28187422772.75871,76500363509.13605,35179316756.90805,37340897893.14778,56985373783.33319,28106438791.438988,103525406954.77419
302291251377.48364,240672100370.06302,184368591782.04727,110072681835.75397,115390381762.48569,14635229114.99221,62149896946.382835,330911979056.8437,198792520250.2846,159948783873.0055,89129110767.18336,54817701860.001976,58545221871.20876,176950673926.1781,131125927549.5135,100078291435.80392,36121185257.512344,151899440510.485,184791680208.5683,184812915377.34207,30512141323.729996,51830594202.83942,70333398843.59395,28133560909.14689,75072391637.17577,35711367522.58665,37305709206.857574,55307929029.94131,27685888866.94795,103800206134.29507
297481460629.8122,242309452521.95673,186119073837.22855,108380851900.23688,113052410039.05783,14953443849.063524,62560748922.29649,327968387540.12787,196619629131.38947,159123462068.62347,87268645258.91223,55807930107.97368,58058593937.69722,179513870964.5747,130568695244.14293,98601328448.25763,35805879023.51146,146501491829.62604,184180749600.6106,184767607536.4121,30781993510.262817,51070125455.75789,72214379353.6029,28653719406.832085,76466813688.41354,35897613538.40552,37722682558.48338,53884180024.63453,28037635085.933475,102677318580.03586
288225717047.7877,236256094901.95053,185813365327.4512,107501949600.7022,114047090337.68997,14635602459.04722,61213541924.4398,334418837145.5578,199087810409.3573,156801215046.26556,87116762394.7963,56920250296.63973,58891019526.91434,179666695802.62296,133995537108.09465,97831069652.10393,35749172232.0212,146661440055.21323,183069192721.83344,184261696246.73825,30757970905.290035,51308757883.73757,70918393168.48898,29148497365.01124,74628879112.1788,35963389525.71534,37355851451.31858,54240318573.03528,27472676992.087837,103508524358.59662
285105379658.29065,242822109216.52222,184291439018.10342,107878449845.64369,117755613643.03775,14609604691.452824,62287035213.4985,333640997578.92834,200237863048.6192,157821283754.70963,88093830167.02768,56025488071.920044,58169427591.24548,177882595222.24326,134643417084.37706,98096030191.48778,36051658317.13866,149410790173.31546,179644412485.07553,183063286028.5869,30169300103.129463,52530911472.57743,71602083182.12756,29460255163.073734,72429656491.2605,36185531347.99198,37479017841.57843,54028586554.256836,27945180212.019596,105925763857.27888
280705088492.3538,237260710795.61996,181853751298.17352,110801074528.81491,119806416286.94182,14610166273.16917,62489556896.41446,328426272126.7332,202509142752.0165,157513830384.34415,87540315382.91046,56657973220.03806,58354008402.31468,177187325685.66733,135013824440.93398,100336536664.87881,36834018913.06342,150651771892.8422,182298858174.64365,183050859154.60605,29890593276.405838,53021853427.09765,72071826359.76825,28743104003.958572,71782191603.7468,36347363574.555115,37005859375.52409,55415881203.02573,28214049700.032932,107161928304.0742
283098603094.5738,237862648295.3021,179436859380.70532,111129088217.93907,119868439315.33536,14394880195.15114,62281545974.95656,326102583004.33594,203474408185.49704,159629182917.6193,86584939357.23192,57100063299.47836,58543281683.573685,170183630849.325,134006377062.21094,103093619445.7586,35806561663.78976,150886586980.18448,187456476178.0954,181875546644.9672,29888374551.27681,52484398468.03846,74583571829.96904,28774076360.46497,71681761211.44067,37531738718.80891,37238719350.660416,54563956650.20741,28109997116.777122,107293182556.64061
280618460699.1794,226916227062.14346,179362785388.536,109057155985.44746,122927551582.62424,14460998748.638153,61829346051.77869,321983511168.181,198513999270.7308,157137245984.61295,87789864737.80478,59557547966.41156,59718467678.1487,170239085052.2433,133186751449.8642,101614077182.39337,36814746238.402405,150501992015.1377,194292981667.65686,185236846715.75433,29253980168.34798,52301145627.36825,73680168461.88295,28804230484.505917,71454630581.69221,39908583453.960175,36460298243.28641,54790735265.472755,28414861735.03364,106815708914.96925
282242875691.43726,222346963082.54187,179683718826.9417,110236223055.68272,123430376213.02061,14593191064.482014,63017476935.337685,326388135579.54974,198777627112.79828,154586452794.05954,86791948520.14555,59018178640.32059,60341011856.52579,169407425686.62537,131036110144.95067,99743364947.16023,35806305160.77773,150041306656.84317,188205515951.89587,183452008726.6142,29146292291.906284,51785645120.31705,74344035629.49606,29260554528.431515,70597263760.75003,39630605725.65979,36654621481.79196,54137827498.57503,28254610037.32404,107776060780.04726
287998445178.8205,226147697004.5586,182015390193.71463,107430326367.53781,125878621524.69185,14688817019.74518,63883710830.91706,327790945724.8729,198962250874.5532,154718899413.1369,87135488989.07178,58394882151.33335,61627869161.532166,166078498001.48862,130058231673.44733,104403539461.87991,35415884122.41033,149599797281.10052,184656334022.02545,184568375547.52188,28925165695.382374,51876874020.91037,75655023941.3214,28938761541.334156,71563864775.17146,40341278852.33882,37137120358.64795,54310428564.75987,29396005320.6299,108513549994.09853
290526563188.2604,222499794028.53183,181688609283.3293,110073321722.3152,128933126967.04672,14971566434.557987,64551779007.36352,320672399469.594,200223136070.54135,152139512470.76163,85011628048.83878,58460341100.19393,62483460421.3628,168610462968.05206,131870149047.94046,105906576503.77849,34867656225.64648,149448004266.47955,179249044769.14752,180715989131.66058,29238961906.441963,51677477095.19134,76946158413.40096,29582830484.376408,70622977047.87418,40838594697.23261,36616194629.51522,52660916840.40338,29480530649.143883,107374724549.81305
288712348236.30945,233056911107.00827,177805706452.9763,111003143544.36533,126434021867.95819,15141156765.278559,64835688059.74369,322331820062.0286,197835290808.91516,151036559809.78647,86177826707.60995,60329327479.29718,63253308981.26035,166940256697.71655,133198308487.66113,111340313680.93275,34910698561.20834,152416362895.1286,176804107397.67117,181164574155.19592,29499732687.242577,52064508033.27788,75698413315.58894,29178620023.802208,71869034646.69867,41784454925.22247,37364628648.85032,54394697356.94988,29562637747.03057,106496103546.75233
296920330526.90106,237135947522.1087,175540011290.1141,109636171491.95247,127032437267.2436,15105192234.154114,64862701502.647514,327448221537.7891,199811744461.6263,155749588018.87845,83562566349.02144,60288354254.058556,64234941847.4636,163951699261.47284,131791380773.76953,109509196946.51605,34913745941.11154,155626307712.36685,183481382021.89334,180002234899.33224,29718359974.031727,52516340048.77834,76243114732.1232,29436259887.522884,72162026571.31367,43094033256.59863,37851516821.1001,53471088924.31194,29860133303.57727,107088794517.20944
299072035947.7041,243271984715.9309,176259444755.2287,110286526528.16023,126839585708.0427,14736444991.088167,64843261554.577126,323449232546.1313,196837169468.75742,160688927441.27228,84258214098.92429,59896290622.87971,63665570269.94643,165243531947.24533,134860125521.3257,107802957375.85776,34905868191.9453,157143986930.30026,176741267626.81808,180460094150.69662,29584417573.637764,52594448047.90822,75422581645.00665,29542784794.851288,74627284927.4941,42657486762.64913,37843594232.36053,55366356083.80759,29684828540.67417,108738171938.72977
299342151089.31055,252717027512.603,178323411096.25024,111071003309.26936,126264098414.231,14641907345.783737,64930313732.5591,327689439855.0252,196945223959.58224,160425296254.36035,83962564969.10416,60765189487.27042,65232410000.57685,164340880485.38672,133318687394.86513,108771818151.0905,35679632819.17528,159152083845.81906,172811895941.60162,180477116151.3259,29279917089.783836,52597765471.9052,77769302261.20367,28809233251.810745,72119059867.86072,41811973689.82201,37833379387.811,55945710841.91488,29849204849.92731,109543200526.1663
289439965290.34845,258711738603.99902,177706094093.8935,112491726097.06949,123228076931.63634,14663201722.438536,65124360905.57435,333118016973.8661,193179037415.65686,161174781086.56693,82625204063.67857,60989283524.589554,66199135144.03346,167872865702.98755,132235596002.6402,110861861332.00473,36345432571.29393,155156356081.73456,175074385123.0226,183009006310.52496,29234463388.274582,52119607939.89183,79039733328.27838,28247750202.702385,71762963532.1228,41662551521.14181,38074496357.03961,55319866480.690254,29621467868.791496,109000325221.36015
295662794387.9528,270730788317.30493,174201083314.8405,113184890049.51672,120877634213.52896,14861937844.684456,64441664516.45419,328783763196.19806,192089267197.7615,161566050845.5537,83152212897.25899,61167061657.4862,66149642978.54682,165350667400.05005,134601675146.98537,110699125550.51207,36885267558.92569,153390793382.22894,170149993532.81522,183383280513.00613,29745138806.840504,52363585673.717445,78471988689.35104,27893406251.235874,74015371509.54024,40703127308.13265,37453046127.886284,55851580820.49924,29009553806.73674,109909834614.32358
299520809309.1482,274283321040.0611,175896604760.98145,113069425354.8456,118736937863.39221,14845247070.066082,63769046541.643524,330726896900.556,194429765804.7427,166490313117.6099,83724033611.44812,61874469346.57116,65726710089.44404,164903567998.57422,136204359793.01212,109794832750.25323,36923696416.931786,151010473142.02042,167876613407.83386,185132499596.53534,30091419648.218945,52015308574.01831,79275220363.8955,27732417085.15981,73812618084.99013,41761187120.383156,37764018397.95211,56571676217.40661,29683056120.20406,108367764193.73225
293965839272.95447,267792669898.4736,175557913532.27234,109394034114.14551,118337003411.7874,14756401682.066353,64395729227.26977,331876333594.0905,193268300417.58298,168615497967.9685,84726008126.47742,60423251579.63115,65075183454.51403,160563910811.77673,133428851610.68549,108149191267.46977,36856177493.9481,149018815834.47037,166918499886.5528,182889617738.22955,30160719540.461636,52398033348.13139,79614097695.00035,27855422412.31187,71476085419.2662,41119152815.86743,37347893789.87198,56115050887.21324,29716035276.31152,109488025241.92403
298879974362.5079,260171755833.98132,177493980857.16827,110712896456.35268,116861510902.0561,14919456061.724075,64308628330.20827,323789367609.9572,194732670289.0287,169483137121.31677,84468485842.00926,59982039142.834236,64178939863.59093,162736675193.7941,133670847144.67535,108549463463.18274,36943053421.56347,146739394308.31174,164880983509.3875,178731357497.00507,30369167126.833744,51931811938.73817,79503717440.64398,28156177081.768375,72187968597.78658,40047933152.05808,37155873584.7292,57645443515.069664,30300100841.37555,110025744132.22076
300887255773.4244,253029895742.17462,179458306798.10117,110706964995.60085,117986785550.5618,14809710449.812609,64214851063.48922,324328432530.28284,195635526617.70575,171125890935.48987,83778643884.57527,57980235657.67685,66127067379.99292,168996333665.11923,135225714560.00511,105703403349.69472,36415138181.0428,147856522124.8289,169756418619.3686,176903874930.22382,30311260700.422874,52200614141.90447,80537103534.3712,28082636470.728485,69955927687.47415,40493006033.61309,37659772353.94898,57423577042.66747,30412852038.385056,108757167227.22311
